#
0.077, 0.275, 0.5, 0 
#
0.0798, 0.28, 0.5, 0 
#
0.08265, 0.285, 0.5, 0 
#
0.08555, 0.29, 0.5, 0 
#
0.0885, 0.295, 0.5, 0 
#
0.0915, 0.3, 0.5, 0 
#
0.09455, 0.305, 0.5, 0 
#
0.09765, 0.31, 0.5, 0 
#
0.1008, 0.315, 0.5, 0 
#
0.104, 0.32, 0.5, 0 
#
0.10725, 0.325, 0.5, 0 
#
0.11055, 0.33, 0.5, 0 
#
0.1139, 0.335, 0.5, 0 
#
0.1173, 0.34, 0.5, 0 
#
0.12075, 0.345, 0.5, 0 
#
0.12425, 0.35, 0.5, 0 
#
0.1278, 0.355, 0.5, 0 
#
0.1314, 0.36, 0.5, 0 
#
0.13505, 0.365, 0.5, 0 
#
0.13875, 0.37, 0.5, 0 
#
0.1425, 0.375, 0.5, 0 
#
0.1463, 0.38, 0.5, 0 
#
0.15015, 0.385, 0.5, 0 
#
0.15405, 0.39, 0.5, 0 
#
0.158, 0.395, 0.5, 0 
#
0.162, 0.4, 0.5, 0 
#
0.16605, 0.405, 0.5, 0 
#
0.17015, 0.41, 0.5, 0 
#
0.1743, 0.415, 0.5, 0 
#
0.1785, 0.42, 0.5, 0 
#
0.18275, 0.425, 0.5, 0 
#
0.18705, 0.43, 0.5, 0 
#
0.1914, 0.435, 0.5, 0 
#
0.1958, 0.44, 0.5, 0 
#
0.20025, 0.445, 0.5, 0 
#
0.20475, 0.45, 0.5, 0 
#
0.2093, 0.455, 0.5, 0 
#
0.2139, 0.46, 0.5, 0 
#
0.21855, 0.465, 0.5, 0 
#
0.22325, 0.47, 0.5, 0 
#
0.228, 0.475, 0.5, 0 
#
0.2328, 0.48, 0.5, 0 
#
0.23765, 0.485, 0.5, 0 
#
0.24255, 0.49, 0.5, 0 
#
0.2475, 0.495, 0.5, 0 
#
0.2525, 0.5, 0.5, 2.77556e-11 
#
0.25755, 0.505, 0.5, -2.77556e-11 
#
0.26265, 0.51, 0.5, 0 
#
0.2678, 0.515, 0.5, 0 
#
0.273, 0.52, 0.5, 0 
#
0.27825, 0.525, 0.5, 0 
#
0.28355, 0.53, 0.5, 0 
#
0.2889, 0.535, 0.5, 0 
#
0.2943, 0.54, 0.5, 0 
#
0.29975, 0.545, 0.5, 0 
#
0.30525, 0.55, 0.5, 0 
#
0.3108, 0.555, 0.5, 0 
#
0.3164, 0.56, 0.5, 0 
#
0.32205, 0.565, 0.5, 0 
#
0.32775, 0.57, 0.5, 0 
#
0.3335, 0.575, 0.5, 0 
#
0.3393, 0.58, 0.5, 0 
#
0.34515, 0.585, 0.5, 0 
#
0.35105, 0.59, 0.5, 0 
#
0.357, 0.595, 0.5, 0 
#
0.363, 0.6, 0.5, 0 
#
0.36905, 0.605, 0.5, 0 
#
0.37515, 0.61, 0.5, 0 
#
0.3813, 0.615, 0.5, 0 
#
0.3875, 0.62, 0.5, 0 
#
0.39375, 0.625, 0.5, 0 
#
0.40005, 0.63, 0.5, 0 
#
0.4064, 0.635, 0.5, 0 
#
0.4128, 0.64, 0.5, 0 
#
0.41925, 0.645, 0.5, 0 
#
0.42575, 0.65, 0.5, 0 
#
0.4323, 0.655, 0.5, 0 
#
0.4389, 0.66, 0.5, 0 
#
0.44555, 0.665, 0.5, 0 
#
0.45225, 0.67, 0.5, 0 
#
0.459, 0.675, 0.5, 0 
#
0.4658, 0.68, 0.5, 0 
#
0.47265, 0.685, 0.5, 0 
#
0.47955, 0.69, 0.5, 0 
#
0.4865, 0.695, 0.5, 0 
#
0.4935, 0.7, 0.5, 0 
#
0.50055, 0.705, 0.5, 0 
#
0.50765, 0.71, 0.5, 0 
#
0.5148, 0.715, 0.5, 0 
#
0.522, 0.72, 0.5, 0 
#
0.52925, 0.725, 0.5, 0 
#
0.53655, 0.73, 0.5, 0 
#
0.5439, 0.735, 0.5, 0 
#
0.5513, 0.74, 0.5, 0 
#
0.55875, 0.745, 0.5, 0 
#
0.56625, 0.75, 0.5, 0 
#
0.5738, 0.755, 0.5, 0 
#
0.5814, 0.76, 0.5, 0 
#
0.58905, 0.765, 0.5, 0 
#
0.59675, 0.77, 0.5, 0 
#
0.6045, 0.775, 0.5, 0 
#
0.6123, 0.78, 0.5, 0 
#
0.62015, 0.785, 0.5, 0 
#
0.62805, 0.79, 0.5, 0 
#
0.636, 0.795, 0.5, 0 
#
0.644, 0.8, 0.5, 0 
#
0.65205, 0.805, 0.5, 0 
#
0.66015, 0.81, 0.5, 0 
#
0.6683, 0.815, 0.5, 0 
#
0.6765, 0.82, 0.5, 0 
#
0.68475, 0.825, 0.5, 0 
#
0.69305, 0.83, 0.5, 0 
#
0.7014, 0.835, 0.5, 0 
#
0.7098, 0.84, 0.5, 0 
#
0.71825, 0.845, 0.5, 0 
#
0.72675, 0.85, 0.5, 0 
#
0.7353, 0.855, 0.5, 0 
#
0.7439, 0.86, 0.5, 0 
#
0.75255, 0.865, 0.5, 0 
#
0.76125, 0.87, 0.5, 0 
#
0.77, 0.875, 0.5, 0 
#
0.7788, 0.88, 0.5, 0 
#
0.78765, 0.885, 0.5, 0 
#
0.79655, 0.89, 0.5, 0 
#
0.8055, 0.895, 0.5, 0 
#
0.8145, 0.9, 0.5, 0 
#
0.82355, 0.905, 0.5, 0 
#
0.83265, 0.91, 0.5, 0 
#
0.8418, 0.915, 0.5, 0 
#
0.851, 0.92, 0.5, 0 
#
0.86025, 0.925, 0.5, 0 
#
0.86955, 0.93, 0.5, 0 
#
0.8789, 0.935, 0.5, 0 
#
0.8883, 0.94, 0.5, 0 
#
0.89775, 0.945, 0.5, 0 
#
0.90725, 0.95, 0.5, 0 
#
0.9168, 0.955, 0.5, 0 
#
0.9264, 0.96, 0.5, 0 
#
0.93605, 0.965, 0.5, 0 
#
0.94575, 0.97, 0.5, 0 
#
0.9555, 0.975, 0.5, 0 
#
0.9653, 0.98, 0.5, 0 
#
0.97515, 0.985, 0.5, 0 
#
0.98505, 0.99, 0.5, 0 
#
0.995, 0.995, 0.5, 0 
#
1.005, 1, 0.5, 0 
#
1.01505, 1.005, 0.5, 0 
#
1.02515, 1.01, 0.5, 1.11022e-10 
#
1.0353, 1.015, 0.5, 0 
#
1.0455, 1.02, 0.5, 0 
#
1.05575, 1.025, 0.5, 0 
#
1.06605, 1.03, 0.5, 0 
#
1.0764, 1.035, 0.5, 0 
#
1.0868, 1.04, 0.5, 0 
#
1.09725, 1.045, 0.5, 0 
#
1.10775, 1.05, 0.5, 0 
#
1.1183, 1.055, 0.5, 0 
#
1.1289, 1.06, 0.5, 0 
#
1.13955, 1.065, 0.5, 0 
#
1.15025, 1.07, 0.5, 0 
#
1.161, 1.075, 0.5, 0 
#
1.1718, 1.08, 0.5, 0 
#
1.18265, 1.085, 0.5, 0 
#
1.19355, 1.09, 0.5, 0 
#
1.2045, 1.095, 0.5, 0 
#
1.2155, 1.1, 0.5, 0 
#
1.22655, 1.105, 0.5, 0 
#
1.23765, 1.11, 0.5, 0 
#
1.2488, 1.115, 0.5, 0 
#
1.26, 1.12, 0.5, 0 
#
1.27125, 1.125, 0.5, 0 
#
1.28255, 1.13, 0.5, 0 
#
1.2939, 1.135, 0.5, 0 
#
1.3053, 1.14, 0.5, 0 
#
1.31675, 1.145, 0.5, 0 
#
1.32825, 1.15, 0.5, 0 
#
1.3398, 1.155, 0.5, 0 
#
1.3514, 1.16, 0.5, 0 
#
1.36305, 1.165, 0.5, 0 
#
1.37475, 1.17, 0.5, 0 
#
1.3865, 1.175, 0.5, 0 
#
1.3983, 1.18, 0.5, 0 
#
1.41015, 1.185, 0.5, 0 
#
1.42205, 1.19, 0.5, 0 
#
1.434, 1.195, 0.5, 0 
#
1.446, 1.2, 0.5, 0 
#
1.45805, 1.205, 0.5, 0 
#
1.47015, 1.21, 0.5, 0 
#
1.4823, 1.215, 0.5, 0 
#
1.4945, 1.22, 0.5, 0 
#
1.50675, 1.225, 0.5, 0 
#
1.51905, 1.23, 0.5, 0 
#
1.5314, 1.235, 0.5, 0 
#
1.5438, 1.24, 0.5, 0 
#
1.55625, 1.245, 0.5, 0 
#
1.56875, 1.25, 0.5, 0 
#
1.5813, 1.255, 0.5, 0 
#
1.5939, 1.26, 0.5, 0 
#
1.60655, 1.265, 0.5, 0 
#
1.61925, 1.27, 0.5, 0 
#
1.632, 1.275, 0.5, 0 
#
1.6448, 1.28, 0.5, 0 
#
1.65765, 1.285, 0.5, 0 
#
1.67055, 1.29, 0.5, 0 
#
1.6835, 1.295, 0.5, 0 
#
1.6965, 1.3, 0.5, 0 
#
1.70955, 1.305, 0.5, 0 
#
1.72265, 1.31, 0.5, 0 
#
1.7358, 1.315, 0.5, 0 
#
1.749, 1.32, 0.5, 0 
#
1.76225, 1.325, 0.5, 0 
#
1.77555, 1.33, 0.5, 0 
#
1.7889, 1.335, 0.5, 0 
#
1.8023, 1.34, 0.5, 0 
#
1.81575, 1.345, 0.5, 0 
#
1.82925, 1.35, 0.5, 0 
#
1.8428, 1.355, 0.5, 0 
#
1.8564, 1.36, 0.5, 0 
#
1.87005, 1.365, 0.5, 0 
#
1.88375, 1.37, 0.5, 0 
#
1.8975, 1.375, 0.5, 0 
#
1.9113, 1.38, 0.5, 0 
#
1.92515, 1.385, 0.5, 0 
#
1.93905, 1.39, 0.5, 0 
#
1.953, 1.395, 0.5, 0 
#
1.967, 1.4, 0.5, 0 
#
1.98105, 1.405, 0.5, 0 
#
1.99515, 1.41, 0.5, 0 
#
2.0093, 1.415, 0.5, -2.22045e-10 
#
2.0235, 1.42, 0.5, 2.22045e-10 
#
2.03775, 1.425, 0.5, -2.22045e-10 
#
2.05205, 1.43, 0.5, 0 
#
2.0664, 1.435, 0.5, 0 
#
2.0808, 1.44, 0.5, 0 
#
2.09525, 1.445, 0.5, 0 
#
2.10975, 1.45, 0.5, 0 
#
2.1243, 1.455, 0.5, 0 
#
2.1389, 1.46, 0.5, 0 
#
2.15355, 1.465, 0.5, 0 
#
2.16825, 1.47, 0.5, 0 
#
2.183, 1.475, 0.5, 0 
#
2.1978, 1.48, 0.5, 0 
#
2.21265, 1.485, 0.5, 0 
#
2.22755, 1.49, 0.5, 0 
#
2.2425, 1.495, 0.5, 0 
#
2.2575, 1.5, 0.5, 0 
#
2.27255, 1.505, 0.5, 0 
#
2.28765, 1.51, 0.5, 0 
#
2.3028, 1.515, 0.5, 0 
#
2.318, 1.52, 0.5, 0 
#
2.33325, 1.525, 0.5, 0 
#
2.34855, 1.53, 0.5, 0 
#
2.3639, 1.535, 0.5, 0 
#
2.3793, 1.54, 0.5, 0 
#
2.39475, 1.545, 0.5, 0 
#
2.41025, 1.55, 0.5, 0 
#
2.4258, 1.555, 0.5, 0 
#
2.4414, 1.56, 0.5, 0 
#
2.45705, 1.565, 0.5, 0 
#
2.47275, 1.57, 0.5, 0 
#
2.4885, 1.575, 0.5, 0 
#
2.5043, 1.58, 0.5, 0 
#
2.52015, 1.585, 0.5, 0 
#
2.53605, 1.59, 0.5, 0 
#
2.552, 1.595, 0.5, 0 
#
2.568, 1.6, 0.5, 0 
#
2.58405, 1.605, 0.5, 0 
#
2.60015, 1.61, 0.5, 0 
#
2.6163, 1.615, 0.5, 0 
#
2.6325, 1.62, 0.5, 0 
#
2.64875, 1.625, 0.5, 0 
#
2.66505, 1.63, 0.5, 0 
#
2.6814, 1.635, 0.5, 0 
#
2.6978, 1.64, 0.5, 0 
#
2.71425, 1.645, 0.5, 0 
#
2.73075, 1.65, 0.5, 0 
#
2.7473, 1.655, 0.5, 0 
#
2.7639, 1.66, 0.5, 0 
#
2.78055, 1.665, 0.5, 0 
#
2.79725, 1.67, 0.5, 0 
#
2.814, 1.675, 0.5, 0 
#
2.8308, 1.68, 0.5, 0 
#
2.84765, 1.685, 0.5, 0 
#
2.86455, 1.69, 0.5, 0 
#
2.8815, 1.695, 0.5, 0 
#
2.8985, 1.7, 0.5, 0 
#
2.91555, 1.705, 0.5, 0 
#
2.93265, 1.71, 0.5, 0 
#
2.9498, 1.715, 0.5, 0 
#
2.967, 1.72, 0.5, 0 
#
2.98425, 1.725, 0.5, 0 
#
3.00155, 1.73, 0.5, 0 
#
3.0189, 1.735, 0.5, 0 
#
3.0363, 1.74, 0.5, 0 
#
3.05375, 1.745, 0.5, 0 
#
3.07125, 1.75, 0.5, 0 
#
3.0888, 1.755, 0.5, 0 
#
3.1064, 1.76, 0.5, 0 
#
3.12405, 1.765, 0.5, 0 
#
3.14175, 1.77, 0.5, 0 
#
3.1595, 1.775, 0.5, 0 
#
3.1773, 1.78, 0.5, 0 
#
3.19515, 1.785, 0.5, 0 
#
3.21305, 1.79, 0.5, 0 
#
3.231, 1.795, 0.5, 0 
#
3.249, 1.8, 0.5, 0 
#
3.26705, 1.805, 0.5, 0 
#
3.28515, 1.81, 0.5, 0 
#
3.3033, 1.815, 0.5, 0 
#
3.3215, 1.82, 0.5, 0 
#
3.33975, 1.825, 0.5, 0 
#
3.35805, 1.83, 0.5, 0 
#
3.3764, 1.835, 0.5, 0 
#
3.3948, 1.84, 0.5, 0 
#
3.41325, 1.845, 0.5, 0 
#
3.43175, 1.85, 0.5, 0 
#
3.4503, 1.855, 0.5, 0 
#
3.4689, 1.86, 0.5, 0 
#
3.48755, 1.865, 0.5, 0 
#
3.50625, 1.87, 0.5, 0 
#
3.525, 1.875, 0.5, 0 
#
3.5438, 1.88, 0.5, 0 
#
3.56265, 1.885, 0.5, 0 
#
3.58155, 1.89, 0.5, 0 
#
3.6005, 1.895, 0.5, 0 
#
3.6195, 1.9, 0.5, 0 
#
3.63855, 1.905, 0.5, 0 
#
3.65765, 1.91, 0.5, 0 
#
3.6768, 1.915, 0.5, 0 
#
3.696, 1.92, 0.5, 0 
#
3.71525, 1.925, 0.5, 0 
#
3.73455, 1.93, 0.5, 0 
#
3.7539, 1.935, 0.5, 0 
#
3.7733, 1.94, 0.5, 0 
#
3.79275, 1.945, 0.5, 0 
#
3.81225, 1.95, 0.5, 0 
#
3.8318, 1.955, 0.5, 0 
#
3.8514, 1.96, 0.5, 0 
#
3.87105, 1.965, 0.5, 0 
#
3.89075, 1.97, 0.5, 0 
#
3.9105, 1.975, 0.5, 0 
#
3.9303, 1.98, 0.5, 0 
#
3.95015, 1.985, 0.5, 0 
#
3.97005, 1.99, 0.5, 0 
#
3.99, 1.995, 0.5, 0 
#
4.01, 2, 0.5, 4.44089e-10 
#
4.03005, 2.005, 0.5, 0 
#
4.05015, 2.01, 0.5, -4.44089e-10 
#
4.0703, 2.015, 0.5, 0 
#
4.0905, 2.02, 0.5, 0 
#
4.11075, 2.025, 0.5, 0 
#
4.13105, 2.03, 0.5, 0 
#
4.1514, 2.035, 0.5, 0 
#
4.1718, 2.04, 0.5, 0 
#
4.19225, 2.045, 0.5, 0 
#
4.21275, 2.05, 0.5, 0 
#
4.2333, 2.055, 0.5, 0 
#
4.2539, 2.06, 0.5, 0 
#
4.27455, 2.065, 0.5, 0 
#
4.29525, 2.07, 0.5, 0 
#
4.316, 2.075, 0.5, 0 
#
4.3368, 2.08, 0.5, 0 
#
4.35765, 2.085, 0.5, 0 
#
4.37855, 2.09, 0.5, 0 
#
4.3995, 2.095, 0.5, 0 
#
4.4205, 2.1, 0.5, 0 
#
4.44155, 2.105, 0.5, 0 
#
4.46265, 2.11, 0.5, 0 
#
4.4838, 2.115, 0.5, 0 
#
4.505, 2.12, 0.5, 0 
#
4.52625, 2.125, 0.5, 0 
#
4.54755, 2.13, 0.5, 0 
#
4.5689, 2.135, 0.5, 0 
#
4.5903, 2.14, 0.5, 0 
#
4.61175, 2.145, 0.5, 0 
#
4.63325, 2.15, 0.5, 0 
#
4.6548, 2.155, 0.5, 0 
#
4.6764, 2.16, 0.5, 0 
#
4.69805, 2.165, 0.5, 0 
#
4.71975, 2.17, 0.5, 0 
#
4.7415, 2.175, 0.5, 0 
#
4.7633, 2.18, 0.5, 0 
#
4.78515, 2.185, 0.5, 0 
#
4.80705, 2.19, 0.5, 0 
#
4.829, 2.195, 0.5, 0 
#
4.851, 2.2, 0.5, 0 
#
4.87305, 2.205, 0.5, 0 
#
4.89515, 2.21, 0.5, 0 
#
4.9173, 2.215, 0.5, 0 
#
4.9395, 2.22, 0.5, 0 
#
4.96175, 2.225, 0.5, 0 
#
4.98405, 2.23, 0.5, 0 
#
5.0064, 2.235, 0.5, 0 
#
5.0288, 2.24, 0.5, 0 
#
5.05125, 2.245, 0.5, 0 
#
5.07375, 2.25, 0.5, 0 
#
5.0963, 2.255, 0.5, 0 
#
5.1189, 2.26, 0.5, 0 
#
5.14155, 2.265, 0.5, 0 
#
5.16425, 2.27, 0.5, 0 
#
5.187, 2.275, 0.5, 0 
#
5.2098, 2.28, 0.5, 0 
#
5.23265, 2.285, 0.5, 0 
#
5.25555, 2.29, 0.5, 0 
#
5.2785, 2.295, 0.5, 0 
#
5.3015, 2.3, 0.5, 0 
#
5.32455, 2.305, 0.5, 0 
#
5.34765, 2.31, 0.5, 0 
#
5.3708, 2.315, 0.5, 0 
#
5.394, 2.32, 0.5, 0 
#
5.41725, 2.325, 0.5, 0 
#
5.44055, 2.33, 0.5, 0 
#
5.4639, 2.335, 0.5, 0 
#
5.4873, 2.34, 0.5, 0 
#
5.51075, 2.345, 0.5, 0 
#
5.53425, 2.35, 0.5, 0 
#
5.5578, 2.355, 0.5, 0 
#
5.5814, 2.36, 0.5, 0 
#
5.60505, 2.365, 0.5, 0 
#
5.62875, 2.37, 0.5, 0 
#
5.6525, 2.375, 0.5, 0 
#
5.6763, 2.38, 0.5, 0 
#
5.70015, 2.385, 0.5, 0 
#
5.72405, 2.39, 0.5, 0 
#
5.748, 2.395, 0.5, 0 
#
5.772, 2.4, 0.5, 0 
#
5.79605, 2.405, 0.5, 0 
#
5.82015, 2.41, 0.5, 0 
#
5.8443, 2.415, 0.5, 0 
#
5.8685, 2.42, 0.5, 0 
#
5.89275, 2.425, 0.5, 0 
#
5.91705, 2.43, 0.5, 0 
#
5.9414, 2.435, 0.5, 0 
#
5.9658, 2.44, 0.5, 0 
#
5.99025, 2.445, 0.5, 0 
#
6.01475, 2.45, 0.5, 0 
#
6.0393, 2.455, 0.5, 0 
#
6.0639, 2.46, 0.5, 0 
#
6.08855, 2.465, 0.5, 0 
#
6.11325, 2.47, 0.5, 0 
#
6.138, 2.475, 0.5, 0 
#
6.1628, 2.48, 0.5, 0 
#
6.18765, 2.485, 0.5, 0 
#
6.21255, 2.49, 0.5, 0 
#
6.2375, 2.495, 0.5, 0 
#
6.2625, 2.5, 0.5, 0 
#
6.28755, 2.505, 0.5, 0 
#
6.31265, 2.51, 0.5, 0 
#
6.3378, 2.515, 0.5, 0 
#
6.363, 2.52, 0.5, 0 
#
6.38825, 2.525, 0.5, 0 
#
6.41355, 2.53, 0.5, 0 
#
6.4389, 2.535, 0.5, 0 
#
6.4643, 2.54, 0.5, 0 
#
6.48975, 2.545, 0.5, 0 
#
6.51525, 2.55, 0.5, 0 
#
6.5408, 2.555, 0.5, 0 
#
6.5664, 2.56, 0.5, 0 
#
6.59205, 2.565, 0.5, 0 
#
6.61775, 2.57, 0.5, 0 
#
6.6435, 2.575, 0.5, 0 
#
6.6693, 2.58, 0.5, 0 
#
6.69515, 2.585, 0.5, 0 
#
6.72105, 2.59, 0.5, 0 
#
6.747, 2.595, 0.5, 0 
#
6.773, 2.6, 0.5, 0 
#
6.79905, 2.605, 0.5, 0 
#
6.82515, 2.61, 0.5, 0 
#
6.8513, 2.615, 0.5, 0 
#
6.8775, 2.62, 0.5, 0 
#
6.90375, 2.625, 0.5, 0 
#
6.93005, 2.63, 0.5, 0 
#
6.9564, 2.635, 0.5, 0 
#
6.9828, 2.64, 0.5, 0 
#
7.00925, 2.645, 0.5, 0 
#
7.03575, 2.65, 0.5, 0 
#
7.0623, 2.655, 0.5, 0 
#
7.0889, 2.66, 0.5, 0 
#
7.11555, 2.665, 0.5, 0 
#
7.14225, 2.67, 0.5, 0 
#
7.169, 2.675, 0.5, 0 
#
7.1958, 2.68, 0.5, 0 
#
7.22265, 2.685, 0.5, 0 
#
7.24955, 2.69, 0.5, 0 
#
7.2765, 2.695, 0.5, 0 
#
7.3035, 2.7, 0.5, 0 
#
7.33055, 2.705, 0.5, 0 
#
7.35765, 2.71, 0.5, 0 
#
7.3848, 2.715, 0.5, 0 
#
7.412, 2.72, 0.5, 0 
#
7.43925, 2.725, 0.5, 0 
#
7.46655, 2.73, 0.5, 0 
#
7.4939, 2.735, 0.5, 0 
#
7.5213, 2.74, 0.5, 0 
#
7.54875, 2.745, 0.5, 0 
#
7.57625, 2.75, 0.5, 0 
#
7.6038, 2.755, 0.5, 0 
#
7.6314, 2.76, 0.5, 0 
#
7.65905, 2.765, 0.5, 0 
#
7.68675, 2.77, 0.5, 0 
#
7.7145, 2.775, 0.5, 0 
#
7.7423, 2.78, 0.5, 0 
#
7.77015, 2.785, 0.5, 0 
#
7.79805, 2.79, 0.5, 0 
#
7.826, 2.795, 0.5, 0 
#
7.854, 2.8, 0.5, 0 
#
7.88205, 2.805, 0.5, 0 
#
7.91015, 2.81, 0.5, 0 
#
7.9383, 2.815, 0.5, 0 
#
7.9665, 2.82, 0.5, 0 
#
7.99475, 2.825, 0.5, 0 
#
8.02305, 2.83, 0.5, 8.88178e-10 
#
8.0514, 2.835, 0.5, -8.88178e-10 
#
8.0798, 2.84, 0.5, 0 
#
8.10825, 2.845, 0.5, 0 
#
8.13675, 2.85, 0.5, 0 
#
8.1653, 2.855, 0.5, 0 
#
8.1939, 2.86, 0.5, 0 
#
8.22255, 2.865, 0.5, 0 
#
8.25125, 2.87, 0.5, 0 
#
8.28, 2.875, 0.5, 0 
#
8.3088, 2.88, 0.5, 0 
#
8.33765, 2.885, 0.5, 0 
#
8.36655, 2.89, 0.5, 0 
#
8.3955, 2.895, 0.5, 0 
#
8.4245, 2.9, 0.5, 0 
#
8.45355, 2.905, 0.5, 0 
#
8.48265, 2.91, 0.5, 0 
#
8.5118, 2.915, 0.5, 0 
#
8.541, 2.92, 0.5, 0 
#
8.57025, 2.925, 0.5, 0 
#
8.59955, 2.93, 0.5, 0 
#
8.6289, 2.935, 0.5, 0 
#
8.6583, 2.94, 0.5, 0 
#
8.68775, 2.945, 0.5, 0 
#
8.71725, 2.95, 0.5, 0 
#
8.7468, 2.955, 0.5, 0 
#
8.7764, 2.96, 0.5, 0 
#
8.80605, 2.965, 0.5, 0 
#
8.83575, 2.97, 0.5, 0 
#
8.8655, 2.975, 0.5, 0 
#
8.8953, 2.98, 0.5, 0 
#
8.92515, 2.985, 0.5, 0 
#
8.95505, 2.99, 0.5, 0 
#
8.985, 2.995, 0.5, 0 
#
9.015, 3, 0.5, 0 
#
9.04505, 3.005, 0.5, 0 
#
9.07515, 3.01, 0.5, 0 
#
9.1053, 3.015, 0.5, 0 
#
9.1355, 3.02, 0.5, 0 
#
9.16575, 3.025, 0.5, 0 
#
9.19605, 3.03, 0.5, 0 
#
9.2264, 3.035, 0.5, 0 
#
9.2568, 3.04, 0.5, 0 
#
9.28725, 3.045, 0.5, 0 
#
9.31775, 3.05, 0.5, 0 
#
9.3483, 3.055, 0.5, 0 
#
9.3789, 3.06, 0.5, 0 
#
9.40955, 3.065, 0.5, 0 
#
9.44025, 3.07, 0.5, 0 
#
9.471, 3.075, 0.5, 0 
#
9.5018, 3.08, 0.5, 0 
#
9.53265, 3.085, 0.5, 0 
#
9.56355, 3.09, 0.5, 0 
#
9.5945, 3.095, 0.5, 0 
#
9.6255, 3.1, 0.5, 0 
#
9.65655, 3.105, 0.5, 0 
#
9.68765, 3.11, 0.5, 0 
#
9.7188, 3.115, 0.5, 0 
#
9.75, 3.12, 0.5, 0 
#
9.78125, 3.125, 0.5, 0 
#
9.81255, 3.13, 0.5, 0 
#
9.8439, 3.135, 0.5, 0 
#
9.8753, 3.14, 0.5, 0 
#
9.90675, 3.145, 0.5, 0 
#
9.93825, 3.15, 0.5, 0 
#
9.9698, 3.155, 0.5, 0 
#
10.0014, 3.16, 0.5, 0 
#
10.033, 3.165, 0.5, 0 
#
10.0647, 3.17, 0.5, 0 
#
10.0965, 3.175, 0.5, 0 
#
10.1283, 3.18, 0.5, 0 
#
10.1601, 3.185, 0.5, 0 
#
10.192, 3.19, 0.5, 0 
#
10.224, 3.195, 0.5, 0 
#
10.256, 3.2, 0.5, 0 
#
10.288, 3.205, 0.5, 0 
#
10.3201, 3.21, 0.5, 0 
#
10.3523, 3.215, 0.5, 0 
#
10.3845, 3.22, 0.5, 0 
#
10.4167, 3.225, 0.5, 0 
#
10.449, 3.23, 0.5, 0 
#
10.4814, 3.235, 0.5, 0 
#
10.5138, 3.24, 0.5, 0 
#
10.5462, 3.245, 0.5, 0 
#
10.5787, 3.25, 0.5, 0 
#
10.6113, 3.255, 0.5, 0 
#
10.6439, 3.26, 0.5, 0 
#
10.6765, 3.265, 0.5, 0 
#
10.7092, 3.27, 0.5, 0 
#
10.742, 3.275, 0.5, 0 
#
10.7748, 3.28, 0.5, 0 
#
